BuildingType,PropertyGFABuilding(s),YearBuilt,Longitude,NumberofBuildings,Neighborhood,NumberofFloors,PrimaryPropertyType,ComplianceStatus,SiteEnergyUse(kBtu),PropertyGFATotal,TotalGHGEmissions,Latitude,PropertyGFAParking,ListOfAllPropertyUseTypes,CouncilDistrictCode,OSEBuildingID,Age,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,Hospital,Hotel,K-12 School,Laboratory,Large Office,Low-Rise Multifamily,Medical Office,Mixed Use Property,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Small- and Mid-Sized Office,Supermarket / Grocery Store,University,Warehouse,Worship Facility,NonResidential,Nonresidential COS,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7
NonResidential,2.037684869682663,1902,-122.33339,0.9090909090909091,Downtown,1.0203072757974183,Small- and Mid-Sized Office,1,9.999433084640168,1.819018259673834,2.1728800305748046,47.599790000000006,0.0,Office,CSC 7,25660,23.653957699574388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0408603196129684,1909,-122.33377,10.0,Downtown,0.9316864056685098,Small- and Mid-Sized Office,1,10.260098407539461,1.820705228003662,4.28552243817439,47.60071,0.0,"Office, Retail Store",CSC 7,25661,22.775143281049452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Nonresidential COS,2.03908795996911,1926,-122.31728000000001,0.9090909090909091,East,0.7978618320884237,Other,1,10.584833584520968,1.8213858956408742,4.376838353489449,47.61492,2.3840642852317804,"Other, Parking",CSC 3,25663,20.529668595478103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
NonResidential,2.038340612491778,1917,-122.31723999999998,0.9090909090909091,East,0.9316864056685098,Small- and Mid-Sized Office,1,10.027110025362244,1.8193709231924327,3.318269005366945,47.61459,0.0,"Office, Retail Store",CSC 3,25664,21.739465504914055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0354890700795467,1916,-122.31726,0.9090909090909091,East,0.7978618320884237,Mixed Use Property,1,9.456479136849932,1.8178228454103147,1.0660597440010422,47.61428,0.0,"Office, Restaurant, Retail Store",CSC 3,25666,21.8708707552081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0391467821490776,1912,-122.3193,0.9090909090909091,East,0.7978618320884237,Mixed Use Property,1,10.043656736707968,1.8198015435745019,2.2658683347721786,47.61421,0.0,"Office, Restaurant, Retail Store",CSC 3,25667,22.39085627071869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0355863835471535,1906,-122.31845,0.9090909090909091,East,0.9316864056685098,Small- and Mid-Sized Office,1,9.885299817813769,1.8178762715828705,2.940430443756821,47.61508,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",CSC 3,25670,23.15475901495937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0394864611276904,1916,-122.31846999999999,0.9090909090909091,East,0.7978618320884237,Retail Store,1,9.351203394510831,1.8199819728302313,0.8598052390218768,47.614779999999996,0.0,Retail Store,CSC 3,25671,21.8708707552081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0362770955743272,1913,-122.31858999999999,0.9090909090909091,East,0.9316864056685098,Small- and Mid-Sized Office,1,9.973124815331355,1.8182543184889424,3.1016805245506656,47.61435,0.0,Office,CSC 3,25672,22.261689486840314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0382378864234876,1920,-122.31983999999999,0.9090909090909091,East,0.5639717536764728,Retail Store,1,10.017942623578517,1.8193158154033182,2.9636311412984604,47.61466,0.0,"Restaurant, Retail Store",CSC 3,25673,21.341737195808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0378644747288615,1962,-122.31936999999999,0.9090909090909091,Northeast,0.7978618320884237,Other,1,10.671429394894147,1.8191150603393165,3.661900346400654,47.65729,0.0,Other,CSC 4,25694,15.04828960637776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.037914578115992,1908,-122.32394,0.9090909090909091,Downtown,0.9316864056685098,Hotel,1,10.630832296872386,1.819142036565711,5.457305247744794,47.59766,0.0,"Hotel, Restaurant",CSC 2,25709,22.902191712031062,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.037914578115992,1913,-122.32473999999999,0.9090909090909091,Downtown,0.9316864056685098,Restaurant,1,9.85080160512781,1.819142036565711,3.4596362205843447,47.59697,0.0,Restaurant,CSC 2,25711,22.261689486840314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0391968350936844,1979,-122.32415,0.9090909090909091,Downtown,0.9316864056685098,Small- and Mid-Sized Office,1,10.514755735175346,1.819828168941322,3.3021256717560314,47.59644,0.0,"Bank Branch, Office",CSC 2,25713,11.900833955228919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0426879644617517,1969,-122.32746999999999,0.9090909090909091,East,1.1328599915937387,Senior Care Community,1,10.828496297059557,1.8223069149839726,5.4188629396500625,47.61318,2.3835505751425505,"Parking, Senior Care Community",CSC 7,25737,13.813073453960884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0368159216433157,1910,-122.32661,0.9090909090909091,East,0.7978618320884237,Worship Facility,1,9.342324902204325,1.8185477842443827,1.755704660946319,47.614259999999994,0.0,Worship Facility,CSC 3,25743,22.647575923634708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
NonResidential,2.0410382429458633,1900,-122.32613,0.9090909090909091,East,0.5639717536764728,Worship Facility,1,9.933203647853455,1.8207980937340584,4.305984460672918,47.605140000000006,0.0,"Office, Other, Worship Facility",CSC 3,25745,23.900688288443316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
NonResidential,2.0416232327035164,1961,-122.38672,10.0,Southwest,0.9316864056685098,Hospital,1,10.24745521241017,1.8211020551281039,2.706411565646899,47.58767,0.0,Hospital (General Medical & Surgical),CSC 1,25772,15.21895109642605,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NonResidential,2.0369322571930675,1964,-122.33288999999999,0.9090909090909091,Greater duwamish,0.5639717536764728,Warehouse,1,10.235971939082415,1.818610974036189,4.319628624442516,47.55317,0.0,"Food Sales, Non-Refrigerated Warehouse, Office",CSC 2,25839,14.70281527151691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0369322571930675,1960,-122.33294,0.9090909090909091,Greater duwamish,0.5639717536764728,Warehouse,1,9.267801517806365,1.818610974036189,2.18736529008752,47.555440000000004,0.0,"Non-Refrigerated Warehouse, Office",CSC 2,25842,15.388276185072913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0361963843068347,1927,-122.33448,0.9090909090909091,Greater duwamish,0.5639717536764728,Other,1,9.77586096244402,1.8182102493096715,3.3597630598332886,47.55523,0.0,Manufacturing/Industrial Plant,CSC 2,25844,20.39205841249586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0376122983280256,1917,-122.32656999999999,0.9090909090909091,East,0.9316864056685098,Small- and Mid-Sized Office,1,9.918269662003926,1.8189791025565816,2.9179086913854695,47.615429999999996,0.0,"Office, Parking",CSC 3,25847,21.739465504914055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0408825727255104,1989,-122.34591999999999,0.9090909090909091,Downtown,1.171439663536796,Small- and Mid-Sized Office,1,10.093890355353244,1.8207168532607385,2.3735975679046666,47.61161,0.0,"Multifamily Housing, Office, Other - Entertainment/Public Assembly, Parking",CSC 7,25886,9.750102522637482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0363078483025956,1961,-122.34218,0.9090909090909091,Magnolia / queen anne,0.9316864056685098,Other,1,10.297987444727083,1.8182711022810607,4.71407688474991,47.63644,0.0,Other - Entertainment/Public Assembly,CSC 7,25907,15.21895109642605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0405726894180654,1998,-122.31386,0.9090909090909091,East,0.5639717536764728,Supermarket / Grocery Store,1,11.137258278759923,1.8205547023862723,6.24423527792993,47.62048,0.0,"Parking, Supermarket/Grocery Store",CSC 3,25914,7.499077242030887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0362481348884476,1948,-122.27706,0.9090909090909091,Northeast,0.5639717536764728,Mixed Use Property,1,10.338545876992198,1.818238508938663,4.967694185972936,47.66816,0.0,"Medical Office, Office, Other, Restaurant, Retail Store",CSC 4,25932,17.326918971950015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0358301285405043,1956,-122.38733,0.9090909090909091,Ballard,0.7978618320884237,Worship Facility,1,9.83220247370098,1.8180099143257291,3.7164525757764935,47.68517,0.0,"Pre-school/Daycare, Worship Facility",CSC 6,25935,16.052864663139307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
NonResidential,2.037143920302509,1959,-122.29006000000001,0.9090909090909091,Central,0.5639717536764728,Other,1,10.059708880853535,1.8187257842240756,4.2636452761118795,47.62322,0.0,Other - Entertainment/Public Assembly,CSC 3,25954,15.55629851254617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.042827020661153,1928,-122.28067,0.9090909090909091,East,0.9316864056685098,Other,1,11.326432030490235,1.821720545883488,7.106382169820618,47.62816,0.0,Other - Recreation,CSC 3,25955,20.25377347033129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0455827207921966,1963,-122.27651999999999,0.9090909090909091,East,1.3385148360634822,Senior Care Community,1,11.284887504507909,1.8230950275981768,7.013923674026035,47.63429,0.0,"Parking, Senior Care Community, Worship Facility",CSC 3,25965,14.876256575948759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0492369164385265,2009,-122.33908000000001,0.9090909090909091,Downtown,1.3654350673780404,Mixed Use Property,1,11.40814192237496,1.8248804379694885,6.244846196979029,47.618109999999994,2.40420738863317,"Multifamily Housing, Office, Parking, Restaurant",CSC 7,25992,3.935154769520008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.036696738057376,1968,-122.28026000000001,0.9090909090909091,Southeast,0.5639717536764728,Worship Facility,1,9.80852511982682,1.8184829839609635,3.180290627909794,47.53857,0.0,"Parking, Worship Facility",CSC 2,26002,13.994170749588626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
NonResidential,2.035736177981216,1981,-122.34418000000001,0.9090909090909091,Magnolia / queen anne,1.0203072757974183,Residence Hall,1,10.172242962733058,1.8183677303420402,4.022272949801633,47.636509999999994,2.319402914808021,"Office, Parking, Residence Hall/Dormitory, Restaurant, Social/Meeting Hall",CSC 7,26017,11.492783583396387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.042529996933109,1994,-122.37038999999999,0.9090909090909091,Delridge,0.9316864056685098,Self-Storage Facility,1,9.68070721483056,1.821568854472872,2.9986170338644764,47.56785,0.0,Self-Storage Facility,CSC 1,26040,8.547203584497597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NonResidential,2.0363925839087114,1938,-122.3535,0.9090909090909091,Northwest,0.7978618320884237,K-12 School,1,10.000375559673948,1.8183173265622319,4.12891177702177,47.71387,0.0,K-12 School,CSC 5,26098,18.831243232577346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.036779284732335,1924,-122.3253,0.9090909090909091,East,0.7978618320884237,Mixed Use Property,1,10.3736084681458,1.8185278715282913,4.671898526238466,47.614259999999994,0.0,"Fitness Center/Health Club/Gym, Office, Other, Other - Utility, Restaurant, Retail Store",CSC 3,26115,20.80290701701974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.036859875074579,1910,-122.32481000000001,10.0,East,0.7978618320884237,Retail Store,1,9.781165468056852,1.8185716655817343,3.4178135158919467,47.613859999999995,0.0,"Medical Office, Office, Retail Store",CSC 3,26119,22.647575923634708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0420522160164887,1904,-122.32593999999999,0.9090909090909091,East,0.9316864056685098,K-12 School,1,10.51726415455466,1.8213235744600447,4.97450921531109,47.61339,0.0,K-12 School,CSC 3,26125,23.40533078583279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.040786448128583,1954,-122.32592,0.9090909090909091,East,0.7978618320884237,Other,1,9.718677389336378,1.8206666155710565,2.9119014024683545,47.61449,0.0,Other - Entertainment/Public Assembly,CSC 3,26126,16.377951851384967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.038274114785828,1980,-122.34268,0.9090909090909091,Magnolia / queen anne,0.9316864056685098,Other,1,10.081164168214636,1.8193352562188922,2.346139520572683,47.63303,0.0,"Bank Branch, Parking",CSC 7,26139,11.698022657566806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0382094285530994,1920,-122.34078000000001,0.9090909090909091,Magnolia / queen anne,0.9316864056685098,Small- and Mid-Sized Office,1,10.089563611945104,1.8193005398276574,3.620317788351082,47.63439,0.0,"Office, Parking",CSC 7,26146,21.341737195808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0370685370790276,1960,-122.36712,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,Small- and Mid-Sized Office,1,9.860166342134725,1.8186849184723726,3.7528853762324133,47.63985,0.0,Office,CSC 7,26154,15.388276185072913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0453355918422678,1967,-122.26556000000001,0.9090909090909091,Southeast,0.5639717536764728,Senior Care Community,1,11.259433461465507,1.8229744643178447,6.904851390911213,47.53515,0.0,Senior Care Community,CSC 2,26157,14.173648211796158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0376726082582866,1912,-122.33081999999999,0.9090909090909091,Lake union,0.7978618320884237,Small- and Mid-Sized Office,1,10.26620525474495,1.8190116455736602,3.679321814323372,47.62298,0.0,"Office, Other - Restaurant/Bar",CSC 7,26183,22.39085627071869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0388205606364385,1990,-122.34473,0.9090909090909091,Northwest,1.0203072757974183,Hotel,1,10.225026751357113,1.820351604807852,4.193586044466668,47.729,2.3624536386683745,Hotel,CSC 5,26218,9.517617050819142,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.0393323980103735,1950,-122.33288999999999,0.9090909090909091,Greater duwamish,0.5639717536764728,Other,1,10.51988413194936,1.8199002143271048,4.198473261988776,47.56774,0.0,"Office, Other",CSC 2,26233,17.014787515592495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0360960365968372,1941,-122.33358,0.9090909090909091,Greater duwamish,0.7978618320884237,Warehouse,1,9.63832029023021,1.8181554187701858,3.1779494333643714,47.566829999999996,0.0,Non-Refrigerated Warehouse,CSC 2,26235,18.389230388300554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0384739250576835,1946,-122.33358,0.9090909090909091,Greater duwamish,0.7978618320884237,Other,1,10.167967513507032,1.8194423608627706,3.781484226627339,47.5661,0.0,Other - Entertainment/Public Assembly,CSC 2,26236,17.6350922842228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.038292972963525,1947,-122.33362,0.9090909090909091,Greater duwamish,0.5639717536764728,Mixed Use Property,1,10.236702025839726,1.8193453732961022,3.938696194460829,47.56555,0.0,"Manufacturing/Industrial Plant, Office, Retail Store",CSC 2,26237,17.48149015826508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.037626210039339,1922,-122.3238,0.9090909090909091,East,0.9316864056685098,Small- and Mid-Sized Office,1,9.937192641182898,1.8189866108005122,2.579013166371178,47.61545,0.0,"Office, Retail Store",CSC 3,26254,21.073570643922555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.041720952650937,1961,-122.35311000000002,0.9090909090909091,Northwest,0.7978618320884237,Senior Care Community,1,10.756771199692528,1.8211526207780098,5.5273929580093135,47.66312,0.0,Senior Care Community,CSC 6,26289,15.21895109642605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0361833636561824,1954,-122.28886999999999,0.9090909090909091,North,0.5639717536764728,Senior Care Community,1,10.23411562749897,1.8182031372324177,4.397909531604093,47.70883,0.0,Senior Care Community,CSC 5,26324,16.377951851384967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.036735193757707,1997,-122.3391,10.0,Lake union,0.9316864056685098,Small- and Mid-Sized Office,1,10.305976690864032,1.81947788828975,2.834430865418472,47.66117,2.3586866113311973,"Food Service, Library, Office, Parking",CSC 4,26331,7.769556798029931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.035496707659539,1981,-122.33438000000001,0.9090909090909091,Lake union,0.9316864056685098,Small- and Mid-Sized Office,1,9.739746860849493,1.8188621596359946,1.6327213606717437,47.6483,2.3534708004922225,"Office, Parking",CSC 4,26348,11.492783583396387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0380521504485025,1972,-122.34428999999999,0.9090909090909091,Northwest,0.5639717536764728,Warehouse,1,9.144778170297638,1.8192160444320575,0.4653187212705374,47.70833,0.0,Non-Refrigerated Warehouse,CSC 5,26359,13.259561306712484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
NonResidential,2.0361393816345275,1992,-122.32091000000001,0.9090909090909091,Greater duwamish,0.9316864056685098,Hotel,1,10.009989183787878,1.8181791081162297,3.8392674795183104,47.547740000000005,0.0,Hotel,CSC 2,26379,9.04096444249606,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0371477682621384,1912,-122.31278999999999,0.9090909090909091,Northeast,0.7978618320884237,Other,1,10.126169137422352,1.818727869526174,2.442553269311204,47.66148,0.0,Bank Branch,CSC 4,26392,22.39085627071869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.038967376090934,1953,-122.31278999999999,0.9090909090909091,Northeast,1.0203072757974183,Retail Store,1,10.194342208677943,1.8197060017096625,3.7424441195131126,47.66188,0.0,"Office, Retail Store",CSC 4,26393,16.538790498396306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.043228176659629,1927,-122.31223999999999,0.9090909090909091,Northeast,0.7978618320884237,Worship Facility,1,10.336989309580932,1.8219244159635204,4.620828818388864,47.6645,0.0,"K-12 School, Office, Supermarket/Grocery Store, Worship Facility",CSC 4,26396,20.39205841249586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
NonResidential,2.043244664280655,1979,-122.33435,0.9090909090909091,Lake union,0.7978618320884237,Warehouse,1,10.574276388111391,1.8219327698443182,3.986367878472955,47.64748,0.0,"Non-Refrigerated Warehouse, Office, Other, Retail Store",CSC 4,26460,11.900833955228919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
NonResidential,2.038854467475343,1910,-122.33691999999999,0.9090909090909091,Lake union,0.7978618320884237,K-12 School,1,10.130225088549425,1.8196457869417981,4.371774891452137,47.66389,0.0,K-12 School,CSC 4,26465,22.647575923634708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0379164403983046,1957,-122.33594,0.9090909090909091,Lake union,0.5639717536764728,Supermarket / Grocery Store,1,10.938439180395862,1.8191430390053795,5.645909885947862,47.66185,0.0,Supermarket/Grocery Store,CSC 4,26473,15.888562475942397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.035610714295372,1957,-122.3134,0.9090909090909091,Northeast,0.5639717536764728,Small- and Mid-Sized Office,1,9.95000139147326,1.8190351083046712,2.06814051357196,47.66345,2.3574298588441915,"Office, Parking",CSC 4,26528,15.888562475942397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.037272229089274,1950,-122.31388999999999,0.9090909090909091,Northeast,0.5639717536764728,Supermarket / Grocery Store,1,10.851719125333013,1.8187952808929178,5.243317484070888,47.66429,0.0,"Parking, Supermarket/Grocery Store",CSC 4,26529,17.014787515592495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0349054779441813,1976,-122.31393,0.9090909090909091,Northeast,0.7978618320884237,Mixed Use Property,1,9.975711930127078,1.819804704517103,2.1230954497192185,47.6616,2.3751681444508357,"Bank Branch, Parking",CSC 4,26535,12.495588243604647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
