PrimaryPropertyType,Latitude,NumberofFloors,ComplianceStatus,BuildingType,CouncilDistrictCode,OSEBuildingID,Neighborhood,PropertyGFAParking,TotalGHGEmissions,PropertyGFATotal,PropertyGFABuilding(s),SiteEnergyUse(kBtu),NumberofBuildings,Longitude,RecentUpgrade,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,High-Rise Multifamily,Hospital,Hotel,K-12 School,Laboratory,Low-Rise Multifamily,Medical Office,Mid-Rise Multifamily,Mixed Use Property,Office,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Supermarket / Grocery Store,University,Warehouse,Worship Facility,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,Nonresidential WA,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7,Age
High-Rise Multifamily,47.61882,1.6635150874905027,1,Multifamily HR (10+),CSC 3,27189,East,0.0,3.6000482404073204,1.683957576044535,1.8212574796919119,15.446081095208568,0.5623822165765427,-122.32758999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,47
Low-Rise Multifamily,47.61902,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27192,East,0.0,1.6370530794670737,1.6814200176480363,1.8171144308208338,13.293867153260722,0.5623822165765427,-122.32638999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,51
Mid-Rise Multifamily,47.619440000000004,1.5099949159285826,1,Multifamily MR (5-9),CSC 3,27195,East,0.0,5.90889782345102,1.6835845707417907,1.8206269034069615,15.902289427993638,0.5623822165765427,-122.32588999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92
Mid-Rise Multifamily,47.61898,1.3569138984326496,1,Multifamily MR (5-9),CSC 3,27196,East,0.0,3.5934692693092782,1.6819386261260365,1.817938886664371,14.139914008890573,0.5623822165765427,-122.32585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,88
High-Rise Multifamily,47.61353,2.0196217291757486,1,Multifamily HR (10+),CSC 7,27198,Downtown,0.0,4.576770711466393,1.6841987123651632,1.8216713880445272,15.680337851436866,0.5623822165765427,-122.34232,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,43
High-Rise Multifamily,47.60929,1.947329308001818,1,Multifamily HR (10+),CSC 7,27199,East,0.0,4.707004491869359,1.6835656271831165,1.8205951509501,15.453278848532973,0.5623822165765427,-122.32946000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46
Low-Rise Multifamily,47.7177,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27201,North,0.0,2.0028304393079956,1.6820794640036527,1.818164329973124,13.732031865508423,0.5623822165765427,-122.29767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42
Low-Rise Multifamily,47.672990000000006,1.2521923674291737,1,Multifamily LR (1-4),CSC 6,27203,Northwest,0.0,3.0544727685765913,1.682287400774382,1.818498499239871,14.098254394876957,0.5623822165765427,-122.35486999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12
Low-Rise Multifamily,47.64839,1.2521923674291737,1,Multifamily LR (1-4),CSC 4,27204,Lake union,0.0,2.307572634505085,1.6829258681020731,1.8195355838477196,14.07605374219432,0.5623822165765427,-122.32314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
K-12 School,47.70597,0.6203866890374208,1,SPS-District K-12,CSC 5,27205,Northwest,0.0,3.9229629454664803,1.6824138758996854,1.8187025640529055,14.351599460727876,0.5623822165765427,-122.36113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,62
Low-Rise Multifamily,47.66401,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27212,Magnolia / queen anne,0.0,4.503026712319388,1.6833440187358037,1.8202254308544472,14.911797896028057,0.5623822165765427,-122.39701000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34
Low-Rise Multifamily,47.664429999999996,1.1152529779653029,1,Multifamily LR (1-4),CSC 7,27213,Magnolia / queen anne,0.0,2.2975725511705014,1.681655545353213,1.8174877950521129,13.670198979179208,0.5623822165765427,-122.39801999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,51
Mid-Rise Multifamily,47.60045,1.3569138984326496,1,Multifamily MR (5-9),CSC 7,27216,Downtown,0.0,2.468946630209271,1.6817492798990288,1.817636869383205,13.499926315298046,0.5623822165765427,-122.32988999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,112
Mixed Use Property,47.62375,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27218,Central,0.0,3.4803165861147547,1.6825084183018064,1.818855526525608,14.14932301049378,0.5623822165765427,-122.30693000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12
Low-Rise Multifamily,47.58383,1.1152529779653029,1,Multifamily LR (1-4),CSC 1,27225,Southwest,0.0,3.12412548832239,1.6811741696168958,1.8167264685519309,13.640398549805994,0.5623822165765427,-122.38681000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90
Low-Rise Multifamily,47.6184,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27232,East,0.0,2.315501318260592,1.6807766719029242,1.8161027267557714,14.085752748387613,0.0,-122.32323999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,27
Low-Rise Multifamily,47.60136,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27234,Central,0.0,3.327550841493857,1.681721257982102,1.8175922739481924,13.790529103663152,0.5623822165765427,-122.31248000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14
Low-Rise Multifamily,47.62625,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27235,East,0.0,1.7209792871670078,1.681570029841543,1.8173520359371467,13.397413754856988,0.5623822165765427,-122.31768999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,47
Low-Rise Multifamily,47.61385,1.1152529779653029,1,Multifamily LR (1-4),CSC 3,27241,East,0.0,4.358246106008478,1.681166211796957,1.8167139394603353,14.61538724169089,0.5623822165765427,-122.32271000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,106
Other,47.61314,1.1152529779653029,1,NonResidential,CSC 3,27244,East,0.0,3.0257763949023677,1.681983870875879,1.818011235118106,13.575125471954651,0.5623822165765427,-122.32262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,104
Mid-Rise Multifamily,47.55681,1.3569138984326496,1,Multifamily MR (5-9),CSC 2,27252,Southeast,1.6154997364935453,4.167749906638376,1.6838344861990515,1.8206384028356764,14.909689366600931,0.5623822165765427,-122.28578999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
Low-Rise Multifamily,47.697109999999995,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27258,Northeast,0.0,2.0592388343623163,1.6827107804503043,1.8191842055531067,13.796575732768908,0.5623822165765427,-122.29098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22
High-Rise Multifamily,47.617540000000005,1.7378943817081167,1,Multifamily HR (10+),CSC 7,27260,Downtown,0.0,4.848351631038809,1.6841495596890803,1.8215865615841769,15.619569082779346,0.5623822165765427,-122.34902,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9
Low-Rise Multifamily,47.57184,1.2521923674291737,1,Multifamily LR (1-4),CSC 2,27264,Greater duwamish,0.0,1.8293763327993617,1.6814284133414557,1.8171277108436932,13.528607681860155,0.5623822165765427,-122.31515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,36
Low-Rise Multifamily,47.7129,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27265,Northwest,0.0,4.3296801543016725,1.6836688870003214,1.8207685314784232,15.206436924763013,0.5623822165765427,-122.34351000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,29
Mid-Rise Multifamily,47.71257,1.440724097438709,1,Multifamily MR (5-9),CSC 5,27266,Northwest,0.0,2.6461747973841225,1.683555917907194,1.8205788860313439,14.445953933265667,0.5623822165765427,-122.34418000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11
Low-Rise Multifamily,47.71884,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,27274,North,0.0,2.0241930674493576,1.6823335792548715,1.8185729341094223,13.756517697850283,0.5623822165765427,-122.31855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17
Low-Rise Multifamily,47.65976,1.2521923674291737,1,Multifamily LR (1-4),CSC 6,27277,Lake union,0.0,1.4929040961781488,1.6818415487035758,1.8177838927185739,13.112623473159928,0.5623822165765427,-122.35134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25
Low-Rise Multifamily,47.73233,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27294,North,0.0,1.4036429994545037,1.6809252994103663,1.8163354582371316,12.996508516215084,0.5623822165765427,-122.31197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40
Low-Rise Multifamily,47.73234,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,27295,North,0.0,1.449269160281279,1.6809327739846198,1.8163471776291968,13.056076128132608,0.5623822165765427,-122.3116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40
Low-Rise Multifamily,47.73192,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27296,North,0.0,2.8021475244813256,1.683603373840412,1.8206584446104825,14.613042190486823,0.5623822165765427,-122.31187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,47
Low-Rise Multifamily,47.72914,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27297,North,0.0,2.0028304393079956,1.681652037249661,1.8174822212718853,13.731332028307373,0.5623822165765427,-122.31193999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,41
Low-Rise Multifamily,47.73105,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27298,North,0.0,2.2407096892759584,1.6829261289940365,1.819536011397208,14.001954854575358,0.5623822165765427,-122.31428999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,41
Low-Rise Multifamily,47.731,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,27299,North,0.0,2.135349173618132,1.6826699516881605,1.8191177468121422,13.883249927479124,0.5623822165765427,-122.31308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,31
Low-Rise Multifamily,47.731640000000006,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,27300,North,0.0,3.4610373820181723,1.684104962875536,1.821509807620599,15.302969180268272,0.5623822165765427,-122.31409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50
Low-Rise Multifamily,47.731429999999996,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27301,North,0.0,3.1458749319837103,1.6839840065176328,1.8213025844907667,14.975634604239238,0.5623822165765427,-122.31343999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,48
Low-Rise Multifamily,47.733309999999996,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27302,North,0.0,2.6361960973342264,1.6825004441820794,1.8188426107594275,14.435857382221975,0.5623822165765427,-122.31468000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40
Other,47.73368,0.9233437133343848,1,NonResidential,CSC 5,27303,North,0.0,3.754198920234579,1.6826134848052117,1.819025954926382,15.60417039495856,0.5623822165765427,-122.31366000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,68
High-Rise Multifamily,47.61574,1.7696147431961735,1,Multifamily HR (10+),CSC 7,27304,Downtown,0.0,4.640537329825382,1.6841989471959868,1.8216717939078868,15.7283498447087,0.5623822165765427,-122.35211000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9
Mid-Rise Multifamily,47.61566,1.3569138984326496,1,Multifamily MR (5-9),CSC 3,27306,East,0.0,2.3988039507345884,1.682915504686441,1.819518602999582,14.177448627327857,0.7944588238375477,-122.32533000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26
Low-Rise Multifamily,47.66512,1.1152529779653029,1,Multifamily LR (1-4),CSC 4,27321,Northeast,0.0,1.9416152247724325,1.6817529881302207,1.8176427727577145,13.659963737319162,1.0143039197115105,-122.30418999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,58
Low-Rise Multifamily,47.697790000000005,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27342,North,0.0,1.589235205116581,1.6809596552650272,1.816389336998581,13.233715780794904,0.5623822165765427,-122.30442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37
Low-Rise Multifamily,47.69327,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27343,Northeast,0.0,2.272125885509337,1.6824274944508366,1.8187245753016243,14.03698792195901,0.5623822165765427,-122.30346999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,35
Mid-Rise Multifamily,47.64734,1.3569138984326496,1,Multifamily MR (5-9),CSC 4,27348,Lake union,0.0,5.241588272301947,1.683861245791419,1.8210935913702828,15.540819902326255,0.5623822165765427,-122.33671000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14
Mid-Rise Multifamily,47.59028,1.440724097438709,1,Multifamily MR (5-9),CSC 1,27350,Southwest,0.0,2.8581928595319295,1.6809720861494981,1.8164088394999978,13.292781029695458,0.5623822165765427,-122.39281000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
Low-Rise Multifamily,47.62212,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27352,East,0.0,1.9329696377795786,1.681903374912964,1.8178825673927337,13.650064407155044,0.5623822165765427,-122.32293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,85
Low-Rise Multifamily,47.52241,1.2521923674291737,1,Multifamily LR (1-4),CSC 2,27359,Southeast,0.0,2.856470206220483,1.6834862262226657,1.8204623223549903,14.671194761608305,0.5623822165765427,-122.2645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,45
Low-Rise Multifamily,47.620059999999995,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27360,East,0.0,2.547098670044448,1.6827173869533243,1.8191949662791953,14.338900321329923,0.5623822165765427,-122.32585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,32
Low-Rise Multifamily,47.62733,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27361,Magnolia / queen anne,1.6111764193894647,4.6450637496497675,1.6820536456077775,1.8174617936817312,14.644617025177315,0.5623822165765427,-122.3645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,67
Low-Rise Multifamily,47.63289,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27363,East,0.0,2.046401687601636,1.681478788210312,1.8172074364563877,13.78246437311668,0.5623822165765427,-122.31223999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,36
High-Rise Multifamily,47.61063,1.8925312872318578,1,Multifamily HR (10+),CSC 3,27369,East,0.0,4.694187882305744,1.6833531499069911,1.8202406043927304,15.533175324181341,0.5623822165765427,-122.32601000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,35
Supermarket / Grocery Store,47.68217,0.6203866890374208,1,NonResidential,CSC 4,27378,Northeast,1.616186978960904,5.900636806147441,1.6833215264688277,1.8183933107368664,16.447836784447954,0.5623822165765427,-122.31675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19
Worship Facility,47.66295,1.1152529779653029,1,NonResidential,CSC 4,27381,Northeast,0.0,3.6681664125163946,1.6814400166125731,1.8171460679686515,13.779092393998777,0.5623822165765427,-122.31493999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,78
Mid-Rise Multifamily,47.63176,1.440724097438709,1,Multifamily MR (5-9),CSC 7,27386,Magnolia / queen anne,0.0,4.079061705357583,1.6823248677989098,1.8185588857881627,14.296712964914146,0.5623822165765427,-122.35763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12
Low-Rise Multifamily,47.628479999999996,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27387,Magnolia / queen anne,0.0,1.599387576580599,1.6812688920679195,1.8168757400608702,13.246734110896632,0.5623822165765427,-122.34788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31
Low-Rise Multifamily,47.62662,1.1152529779653029,1,Multifamily LR (1-4),CSC 7,27388,Magnolia / queen anne,0.0,1.9459101490553132,1.6820055536633747,1.8180459322518203,13.665977533669897,0.5623822165765427,-122.34577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38
Office,47.60207,0.9233437133343848,1,NonResidential,CSC 3,27389,Central,0.0,3.2634667081960758,1.683309592113321,1.8201682677719948,15.098040559446844,1.125120895324037,-122.28481000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60
Low-Rise Multifamily,47.62249,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27397,East,0.0,4.632785353021065,1.6819667786888528,1.8179838955458387,14.600376248725764,0.7944588238375477,-122.31183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,105
Low-Rise Multifamily,47.62186,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27405,East,0.0,2.178155014615869,1.6816503971546228,1.8174796155737007,13.515468413564015,0.5623822165765427,-122.3125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15
Mixed Use Property,47.62164,0.9233437133343848,1,NonResidential,CSC 3,27406,East,0.0,3.9682142850778885,1.680942194381892,1.8163619499759032,14.290485093010536,0.5623822165765427,-122.31238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,69
High-Rise Multifamily,47.66341,1.702761532304774,1,Multifamily HR (10+),CSC 4,27416,Northeast,0.0,3.0007198150650303,1.6832569789025673,1.8200810412900819,14.680552204999938,0.5623822165765427,-122.3149,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45
Mid-Rise Multifamily,47.66438,1.440724097438709,1,Multifamily MR (5-9),CSC 4,27417,Northeast,1.6151794088437998,2.4932054526026954,1.683409990460321,1.8196590612722832,14.280206061504849,0.5623822165765427,-122.31499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10
Mid-Rise Multifamily,47.6634,1.440724097438709,1,Multifamily MR (5-9),CSC 4,27430,Northeast,1.6144019226387805,3.998567606828332,1.6829314354573046,1.818702771609599,14.456580321002988,0.5623822165765427,-122.31556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11
Low-Rise Multifamily,47.626979999999996,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27431,Magnolia / queen anne,0.0,3.8653505972297153,1.6829483751139116,1.8195724806839566,14.478901634319923,0.5623822165765427,-122.3473,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14
Low-Rise Multifamily,47.68523,1.2521923674291737,1,Multifamily LR (1-4),CSC 6,27433,Northwest,0.0,1.6370530794670737,1.6811268129149715,1.816651934328338,13.293450711800643,0.5623822165765427,-122.35491999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14
Low-Rise Multifamily,47.67711,1.1152529779653029,1,Multifamily LR (1-4),CSC 6,27436,Northwest,0.0,2.349468678892896,1.6824827917724483,1.818814028375269,14.123290434731446,0.5623822165765427,-122.35471000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,32
