Longitude,Neighborhood,BuildingType,TotalGHGEmissions,ComplianceStatus,PropertyGFAParking,CouncilDistrictCode,PropertyGFABuilding(s),OSEBuildingID,SiteEnergyUse(kBtu),PropertyGFATotal,NumberofBuildings,Latitude,NumberofFloors,PrimaryPropertyType,RecentUpgrade,Age,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,High-Rise Multifamily,Hospital,Hotel,K-12 School,Laboratory,Low-Rise Multifamily,Medical Office,Mid-Rise Multifamily,Mixed Use Property,Office,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Supermarket / Grocery Store,University,Warehouse,Worship Facility,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,Nonresidential WA,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7
-122.31581000000001,Northeast,NonResidential,1.7900914121273581,1,0.0,CSC 4,2.1002884259394157,20242,13.481827390770418,1.938880457786085,0.5482643928877449,47.66023,0.9511921592896965,Hotel,0,21.04072538487479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.31241000000001,Northeast,NonResidential,4.782227913106947,1,0.0,CSC 4,2.106735437744927,20266,14.927432709451343,1.9431083896701564,0.5482643928877449,47.659259999999996,0.8115026719592557,Worship Facility,0,21.63875259279381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.31409,Northeast,NonResidential,4.506123032386857,1,0.0,CSC 4,2.1030981178429977,20273,14.81535692763358,1.9407407755359354,0.5482643928877449,47.657109999999996,0.9511921592896965,Residence Hall,0,9.1039475218923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.32654,East,NonResidential,3.0487989944906833,1,2.3446954104463273,CSC 3,2.109794668149141,20323,14.874165322100254,1.9459327913871944,0.0,47.60817,1.3754493859418562,Residence Hall,0,11.737936541901014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.29852,Northeast,NonResidential,3.337192051686243,1,0.0,CSC 4,2.1038245912130034,20324,13.936116383575492,1.9412175662474902,0.5482643928877449,47.68752,0.8115026719592557,Worship Facility,0,7.149635523802959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.30013000000001,Northeast,Campus,5.316402834094422,1,0.0,CSC 4,2.10069197536864,20325,15.716002601065972,1.9391491598754267,1.0171920916079484,47.687,0.9511921592896965,K-12 School,0,10.111404897353582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-122.33188,Lake union,NonResidential,3.0483247236731614,1,2.342391461917915,CSC 4,2.107819787353848,20369,14.78692667736905,1.9450519621938873,0.5482643928877449,47.648340000000005,0.8115026719592557,Office,0,2.6525455770308155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.34068,Downtown,NonResidential,5.8771754007058545,1,0.0,CSC 7,2.110746987486827,20372,15.9777581779972,1.9456529792206374,0.5482643928877449,47.61345,1.2678975519134406,Hotel,0,21.786509000958937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.29531000000001,Southeast,NonResidential,3.184284380098582,1,0.0,CSC 2,2.10944609241356,20377,15.015787566241649,1.9448367344824196,0.5482643928877449,47.57188,0.9511921592896965,Senior Care Community,0,11.958559364804842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.36736,Ballard,NonResidential,3.299902663510574,1,0.0,CSC 6,2.1053481144277977,20387,14.425903785828641,1.9422113049202436,0.5482643928877449,47.65742,0.8115026719592557,Mixed Use Property,0,4.807955471263622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-122.33046000000002,Greater duwamish,NonResidential,3.5371840908617425,1,0.0,CSC 2,2.1058502060480757,20393,14.593493250034523,1.942536869766747,0.5482643928877449,47.57383,0.8115026719592557,Other,0,14.429164288580742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.3364,Downtown,NonResidential,3.9314333989479695,1,0.0,CSC 7,2.105551152316012,20395,14.594235025197717,1.9423430776346169,0.5482643928877449,47.60542,1.1122735634108494,Office,0,25.283420449478637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.33627,Downtown,NonResidential,0.48858001481867097,1,0.0,CSC 7,2.1042661375704164,20396,11.413764615273509,1.941506449216241,0.5482643928877449,47.60528,1.1122735634108494,Warehouse,0,25.283420449478637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.33451000000001,Downtown,NonResidential,4.803283067577055,1,0.0,CSC 7,2.1048762014077753,20397,14.580033418865964,1.9419044168477748,0.5482643928877449,47.607209999999995,1.313144126264852,Hotel,0,21.63875259279381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.33186,Downtown,NonResidential,4.986888900366255,1,2.3177551442963127,CSC 7,2.1040540899045244,20398,14.928313843106453,1.9422721037651385,0.5482643928877449,47.60781,0.9511921592896965,Other,0,22.225748726869796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.33118,Downtown,NonResidential,2.9992261628082466,1,0.0,CSC 7,2.1058098602873137,20402,14.82170305230318,1.9425107457350312,0.5482643928877449,47.605470000000004,1.1122735634108494,Other,0,24.20227911141063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.32888999999999,Downtown,NonResidential,4.879615031657852,1,0.0,CSC 7,2.104793585531561,20406,15.015958356751847,1.9418506042869792,0.5482643928877449,47.60223,1.164201619984473,Hotel,0,24.06480811093521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.38502,Southwest,NonResidential,5.226982468943414,1,0.0,CSC 1,2.1043017933736134,20415,15.19860392636903,1.941529746488684,0.5482643928877449,47.56542,0.8115026719592557,K-12 School,0,22.225748726869796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.38455,Southwest,NonResidential,4.503026712319388,1,0.0,CSC 1,2.106955542844077,20419,14.555940338317887,1.943249983942198,0.5482643928877449,47.56504,0.9511921592896965,K-12 School,0,15.192639968493088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.38508999999999,Southwest,NonResidential,3.794364961959914,1,0.0,CSC 1,2.105174065194482,20425,14.160026429074197,1.9420982187221434,0.5482643928877449,47.56342,0.8115026719592557,Worship Facility,0,22.079996840628947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.38648,Southwest,NonResidential,3.584629432740137,1,0.0,CSC 1,2.1014108914530882,20427,14.118574932601348,1.939626628640335,0.0,47.5622,0.8115026719592557,Mixed Use Property,0,21.63875259279381,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.38638,Southwest,NonResidential,5.245285719996231,1,0.0,CSC 1,2.1003460515260675,20428,15.266144045343898,1.9389188572085028,0.5482643928877449,47.56147,0.8115026719592557,Mixed Use Property,0,21.04072538487479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.38196,Southwest,NonResidential,4.61719756620081,1,2.3311690995778083,CSC 1,2.103049472705524,20433,15.022543973836733,1.9425091954224727,0.5482643928877449,47.56263,0.5703095532392818,Other,0,18.191324277084664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.38108999999999,Southwest,NonResidential,2.659559991941776,1,0.0,CSC 1,2.102259279700218,20435,14.46071979548618,1.9401880118240071,0.5482643928877449,47.56197,0.8115026719592557,Supermarket / Grocery Store,0,18.522329210778363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.37805,Southwest,NonResidential,5.353278924622011,1,0.0,CSC 1,2.104273642026608,20439,15.62679508328945,1.9415113529633796,0.5482643928877449,47.56245,0.5703095532392818,Other,0,11.288521158024174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.37835,Southwest,NonResidential,3.5596246182566738,1,0.0,CSC 1,2.106095855959059,20440,14.803848797835942,1.942695787762997,0.5482643928877449,47.56175,0.9511921592896965,Office,0,11.958559364804842,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.29498000000001,North,NonResidential,1.0508216248317612,1,0.0,CSC 5,2.1054469496620287,20470,12.495513522128764,1.9422754696225442,0.5482643928877449,47.721779999999995,0.5703095532392818,Mixed Use Property,0,12.392163908180255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-122.29507,North,NonResidential,4.909488112091298,1,0.0,CSC 5,2.1010611582187413,20474,15.06776361076044,1.9393945504966374,0.0,47.72032,0.5703095532392818,Other,0,18.024299475963446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-122.28747,North,SPS-District K-12,3.7871398232814557,1,0.0,CSC 5,2.1041068045996316,20494,14.124314423994372,1.9414022858283753,0.5482643928877449,47.72606,0.5703095532392818,Other,0,2.122913389282635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-122.32262,Greater duwamish,NonResidential,2.6504210882655737,1,0.0,CSC 2,2.1051158212370535,20500,14.409669860520685,1.9420603494770141,0.5482643928877449,47.552,0.5703095532392818,Warehouse,0,11.059493902494813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.30476999999999,Central,NonResidential,3.5530597309714014,1,0.0,CSC 3,2.1053860814741525,20503,14.776869775240115,1.9422359579520883,0.5482643928877449,47.60132,0.8115026719592557,Medical Office,0,9.8655896477398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.38716000000001,Southwest,NonResidential,4.997212273764115,1,0.0,CSC 1,2.1009714469011116,20506,15.442608411624565,1.9393349587302782,0.5482643928877449,47.560179999999995,0.5703095532392818,Other,0,21.933586963361538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.30645,Greater duwamish,NonResidential,2.601207105484161,1,0.0,CSC 2,2.10230996817889,20519,14.014152993351455,1.9402214796179327,0.5482643928877449,47.58513,0.5703095532392818,Distribution Center,0,14.429164288580742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.30595,Greater duwamish,NonResidential,1.8196988379172965,1,0.0,CSC 2,2.102167663671349,20520,13.516144745673657,1.940127499859577,0.5482643928877449,47.58528,0.5703095532392818,Refrigerated Warehouse,0,17.34554126222618,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.30501000000001,Greater duwamish,NonResidential,3.0411835364579085,1,0.0,CSC 2,2.1037307182233267,20522,14.64887381689445,1.9411560600581548,0.5482643928877449,47.58482,0.8115026719592557,Warehouse,0,14.23413406531845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.305,Greater duwamish,NonResidential,3.035914063186823,1,0.0,CSC 2,2.1034119193196417,20523,14.198771808128107,1.9409469504144095,0.5482643928877449,47.58528,0.5703095532392818,Office,0,15.931621873258079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.30445,Greater duwamish,NonResidential,2.640484881606444,1,0.0,CSC 2,2.101381331311928,20525,12.980504838706302,1.9396070275788635,0.5482643928877449,47.58607,0.5703095532392818,Distribution Center,0,17.17306943811298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.3034,Southeast,NonResidential,2.997730276216664,1,0.0,CSC 2,2.1052212716021863,20526,14.468773975602016,1.9421289019963293,0.5482643928877449,47.58579,0.9511921592896965,Office,0,4.018095853424051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.29956999999999,Southeast,NonResidential,4.159820144181012,1,0.0,CSC 3,2.1054157459922203,20531,14.571949271557697,1.942255216030409,0.5482643928877449,47.5859,0.8115026719592557,Office,0,14.23413406531845,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.29765,Southeast,Nonresidential COS,2.402430427963762,1,0.0,CSC 3,2.1048429322288587,20532,14.181310207367847,1.94188274976515,0.0,47.584759999999996,0.5703095532392818,Other,0,12.816207611288801,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-122.29234,Southeast,NonResidential,0.598836501088704,1,0.0,CSC 2,2.100048768145506,20541,11.673677721219418,1.9387206544916573,0.5482643928877449,47.569790000000005,0.8115026719592557,Other,0,15.565028709907141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.3336,Greater duwamish,NonResidential,1.5871923034867808,1,0.0,CSC 2,2.100026821749075,20552,13.231871716436942,1.9387060122808313,0.5482643928877449,47.57403,0.5703095532392818,Retail Store,0,23.369206683370567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.32541,Greater duwamish,NonResidential,1.0043016091968684,1,0.0,CSC 2,2.1040632972215976,20556,12.42366883866523,1.9413738271237748,0.5482643928877449,47.5741,0.8115026719592557,Warehouse,0,16.99943454575655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.35606000000001,Magnolia / queen anne,NonResidential,5.516850305304563,1,0.0,CSC 7,2.102061544027111,20565,16.002155815564173,1.9400573743975875,0.5482643928877449,47.63776,0.5703095532392818,Supermarket / Grocery Store,0,15.749030851309607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.35922,Magnolia / queen anne,Nonresidential COS,4.432006566978902,1,0.0,CSC 7,2.1027184558279943,20573,14.662664479421338,1.940490881938042,0.5482643928877449,47.63629,0.5703095532392818,Other,0,18.191324277084664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-122.3409,Greater duwamish,NonResidential,0.9932517730102833,1,0.0,CSC 2,2.1025475784574748,20604,12.402951081228947,1.940378253239479,0.5482643928877449,47.564890000000005,0.5703095532392818,Distribution Center,0,16.99943454575655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.35335,Delridge,NonResidential,4.138520924554929,1,0.0,CSC 1,2.1038570223947684,20605,14.396691564576901,1.9412388081288217,0.5482643928877449,47.56447,0.5703095532392818,Warehouse,0,17.34554126222618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.33478999999998,Greater duwamish,NonResidential,3.8636727444870993,1,0.0,CSC 2,2.1016611679003883,20613,14.044265933496458,1.9397924752707216,0.5482643928877449,47.56982,0.5703095532392818,Warehouse,0,17.687097883428514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.34181000000001,Greater duwamish,NonResidential,4.199455046624718,1,0.0,CSC 2,2.1008579177850732,20614,14.103421572956712,1.9392595105826373,0.5482643928877449,47.56487,0.5703095532392818,Self-Storage Facility,0,17.516875802094365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.33617,Greater duwamish,NonResidential,2.463853240590168,1,0.0,CSC 2,2.1052085598147254,20618,13.530617426132928,1.9421206404164173,0.5482643928877449,47.56897,0.5703095532392818,Warehouse,0,15.931621873258079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.33622,Greater duwamish,NonResidential,3.6901286735143684,1,0.0,CSC 2,2.104745533117897,20620,13.907768128749533,1.941819293166826,0.5482643928877449,47.5678,0.5703095532392818,Distribution Center,0,7.73805800994802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.32672,Greater duwamish,NonResidential,0.9820784724121582,1,0.0,CSC 2,2.1069806733845513,20626,12.384096242228415,1.9432661372587605,0.5482643928877449,47.57382,0.5703095532392818,Distribution Center,0,13.231364334811287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.4032,Magnolia / queen anne,NonResidential,3.484312288372662,1,0.0,CSC 7,2.101142529456539,20659,13.50261024522075,1.9394485809727733,0.5482643928877449,47.63927,0.8115026719592557,Worship Facility,0,18.357327283324743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.29314,North,NonResidential,4.2271256734559195,1,0.0,CSC 5,2.1053486438777314,20685,14.980124827639983,1.9422116487448766,0.5482643928877449,47.72599,0.8115026719592557,Other,0,13.024857891643006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-122.29378,North,NonResidential,3.3870984572826535,1,0.0,CSC 5,2.1070312007041743,20686,13.532187222402163,1.9432986067565339,0.7645539273543575,47.72356,0.8115026719592557,Self-Storage Facility,0,10.353530135452477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-122.33605,Greater duwamish,NonResidential,4.1356464415792065,1,0.0,CSC 2,2.1036178312879694,20707,14.271061419175387,1.9410820547492043,0.5482643928877449,47.553020000000004,0.5703095532392818,Warehouse,0,19.808573616483567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.35813999999999,Magnolia / queen anne,NonResidential,3.42816382989197,1,0.0,CSC 7,2.1041297805567365,20735,13.787102145645433,1.9414173119355205,0.5482643928877449,47.63111,0.9511921592896965,K-12 School,0,22.225748726869796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.35838999999999,Magnolia / queen anne,NonResidential,3.883417748417812,1,0.0,CSC 7,2.101741799211327,20743,13.898636929332987,1.9398458639798348,0.5482643928877449,47.63159,0.8115026719592557,Worship Facility,0,15.565028709907141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.30785,Greater duwamish,NonResidential,2.9882040071331994,1,0.0,CSC 2,2.102644666529657,20768,13.386716911961434,1.9404422578068634,0.5482643928877449,47.54365,0.5703095532392818,Distribution Center,0,16.82460978976947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.32618000000001,Lake union,NonResidential,1.2584609896100056,1,0.0,CSC 4,2.100557204508244,20815,12.798136521774968,1.939059477118179,0.5482643928877449,47.64243,0.8115026719592557,Office,0,16.64856730640833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.32627,Lake union,NonResidential,1.9712993830601329,1,2.301423365704083,CSC 4,2.102193153044721,20818,13.535292808013915,1.9408868194296056,0.5482643928877449,47.64428,0.9511921592896965,Office,0,15.931621873258079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.3252,Lake union,NonResidential,3.520460802488973,1,2.3511135382852646,CSC 4,2.1096795915779083,20836,15.364123047172686,1.946354551811388,0.5482643928877449,47.6465,1.1122735634108494,Office,0,11.059493902494813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.34423999999999,Lake union,NonResidential,3.7013019741124933,1,0.0,CSC 4,2.1005292029628433,20861,14.124045257739805,1.939040836777431,0.5482643928877449,47.65014,0.9511921592896965,Residence Hall,0,10.353530135452477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.34253999999999,Lake union,NonResidential,4.294014757350668,1,2.354442733651176,CSC 4,2.1115617011544625,20868,15.317287978488439,1.9472000798515978,0.5482643928877449,47.64868,1.1122735634108494,Office,0,2.122913389282635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.34508999999998,Lake union,NonResidential,2.50715725872282,1,0.0,CSC 4,2.100256482109026,20871,14.097812527331554,1.9388591674537918,0.5482643928877449,47.64866,0.8115026719592557,Office,0,25.283420449478637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.36725,Ballard,NonResidential,6.177736623646287,1,2.3444763401053454,CSC 6,2.0755391973651283,20885,16.312734454720108,1.9416936253147672,0.5482643928877449,47.69875,0.8115026719592557,Senior Care Community,0,15.004173418081733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-122.29283999999998,Northeast,NonResidential,2.8015405441895487,1,0.0,CSC 4,2.102181076225242,20888,13.313293296532503,1.9401363604889221,0.5482643928877449,47.67485,0.8115026719592557,Worship Facility,0,21.04072538487479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
